statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;4_variable_code;4_variable_label;4_variable_attribute_code;4_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT040B45;40 to under 45 years;TODUR1;Causes of death;TDU-07501;Stroke, not specified as haemorrhage or infarction;7;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-16;Symp., signs a. abnormal clinical a. lab. findings;2939;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT080B85;80 to under 85 years;TODUR1;Causes of death;TDU-02105;Malig. neopl. of rectum,anus,rectosigmoid junction;623;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-10;Diseases of the skin and subcutaneous tissue;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-08;Diseases of the respiratory system;2332;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALTNN;age unknown;TODUR1;Causes of death;TDU-022;Benign neoplasms;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT025B30;25 to under 30 years;TODUR1;Causes of death;TDU-07;Diseases of the circulatory system;37;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT040B45;40 to under 45 years;TODUR1;Causes of death;TDU-12;Diseases of the genitourinary system;12;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALTNN;age unknown;TODUR1;Causes of death;TDU-06;Diseases of the nervous system and sensory organs;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT015B20;15 to under 20 years;TODUR1;Causes of death;TDU-02104;Malignant neoplasms of colon;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALTNN;age unknown;TODUR1;Causes of death;TDU-09201;Alcohol. liver dis.,chr. hepatitis,fibrosis,cirrh.;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT040B45;40 to under 45 years;TODUR1;Causes of death;TDU-021;Malignant neoplasms;892;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT065B70;65 to under 70 years;TODUR1;Causes of death;TDU-02122;Leukaemia;255;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-152;Congenital malformations of the circulatory system;5;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT035B40;35 to under 40 years;TODUR1;Causes of death;TDU-076;Diseases of arteries, arterioles and capillaries;9;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-02102;Malignant neoplasms of oesophagus;171;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT025B30;25 to under 30 years;TODUR1;Causes of death;TDU-01;Certain infectious and parasitic diseases;9;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-02110;Malignant neoplasms of bronchus and lung;3463;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-03;Diseases of the blood and blood-forming organs;15;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT000;under 1 year;TODUR1;Causes of death;TDU-02105;Malig. neopl. of rectum,anus,rectosigmoid junction;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-15;Congenital malform.,deform. a. chromosomal abnorm.;14;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-171;Accidents, including their sequelae;901;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-092;Diseases of liver;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT065B70;65 to under 70 years;TODUR1;Causes of death;TDU-011;Tuberculosis, including its sequelae;10;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT030B35;30 to under 35 years;TODUR1;Causes of death;TDU-09201;Alcohol. liver dis.,chr. hepatitis,fibrosis,cirrh.;20;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-02121;Malig. neopl.of lymphoid,haematopoietic,rel.tissue;1871;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT040B45;40 to under 45 years;TODUR1;Causes of death;TDU-02119;Malignant neoplasms of kidney, except renal pelvis;11;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-082;Pneumonia;377;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALTNN;age unknown;TODUR1;Causes of death;TDU-11;Diseases of musculoskeletal sys. a. connec. tissue;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT040B45;40 to under 45 years;TODUR1;Causes of death;TDU-11;Diseases of musculoskeletal sys. a. connec. tissue;14;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT025B30;25 to under 30 years;TODUR1;Causes of death;TDU-02104;Malignant neoplasms of colon;5;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT085UM;85 years and over;TODUR1;Causes of death;TDU-072;Ischaemic heart diseases;31329;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT035B40;35 to under 40 years;TODUR1;Causes of death;TDU-1711;Transport accidents;28;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT080B85;80 to under 85 years;TODUR1;Causes of death;TDU-161;Sudden infant death syndrome;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-174;Event of undetermined intent;42;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT080B85;80 to under 85 years;TODUR1;Causes of death;TDU-15;Congenital malform.,deform. a. chromosomal abnorm.;45;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT000;under 1 year;TODUR1;Causes of death;TDU-18;COVID-19, virus detected;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT050B55;50 to under 55 years;TODUR1;Causes of death;TDU-02113;Malignant neoplasms of breast;5;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT025B30;25 to under 30 years;TODUR1;Causes of death;TDU-02114;Malig. neoplasms of genital organs, urinary tract;19;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT085UM;85 years and over;TODUR1;Causes of death;TDU-02120;Malignant neoplasms of bladder;1463;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT050B55;50 to under 55 years;TODUR1;Causes of death;TDU-02121;Malig. neopl.of lymphoid,haematopoietic,rel.tissue;142;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT025B30;25 to under 30 years;TODUR1;Causes of death;TDU-16;Symp., signs a. abnormal clinical a. lab. findings;71;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT080B85;80 to under 85 years;TODUR1;Causes of death;TDU-02106;Malignant neoplasms of liver, bile ducts, pancreas;3295;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT025B30;25 to under 30 years;TODUR1;Causes of death;TDU-02115;Malignant neoplasms of cervix uteri;5;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT050B55;50 to under 55 years;TODUR1;Causes of death;TDU-02114;Malig. neoplasms of genital organs, urinary tract;277;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-17;External causes of morbidity and mortality;1962;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT085UM;85 years and over;TODUR1;Causes of death;TDU-02110;Malignant neoplasms of bronchus and lung;1930;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT085UM;85 years and over;TODUR1;Causes of death;TDU-14;Certain conditions origin. in the perinatal period;5;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-09;Diseases of the digestive system;2727;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT050B55;50 to under 55 years;TODUR1;Causes of death;TDU-051;Mental and behav. disorders due to use of alcohol;104;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT025B30;25 to under 30 years;TODUR1;Causes of death;TDU-08;Diseases of the respiratory system;6;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT015B20;15 to under 20 years;TODUR1;Causes of death;TDU-02103;Malignant neoplasms of stomach;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT055B60;55 to under 60 years;TODUR1;Causes of death;TDU-161;Sudden infant death syndrome;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT025B30;25 to under 30 years;TODUR1;Causes of death;TDU-081;Influenza;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT065B70;65 to under 70 years;TODUR1;Causes of death;TDU-02121;Malig. neopl.of lymphoid,haematopoietic,rel.tissue;638;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-11;Diseases of musculoskeletal sys. a. connec. tissue;3;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT000;under 1 year;TODUR1;Causes of death;TDU-121;Disorders of kidney;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALTNN;age unknown;TODUR1;Causes of death;TDU-05;Mental and behavioural disorders;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT015B20;15 to under 20 years;TODUR1;Causes of death;TDU-02109;Malig. neoplasms of larynx,trachea,bronchus,lung;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT035B40;35 to under 40 years;TODUR1;Causes of death;TDU-075;Cerebrovascular diseases;34;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-02101;Malignant neoplasms of lip, oral cavity, pharynx;182;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-011;Tuberculosis, including its sequelae;27;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-084;Asthma;31;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-02;Neoplasms;1506;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-091;Gastric, duodenal, peptic, gastrojejunal ulcer;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT065B70;65 to under 70 years;TODUR1;Causes of death;TDU-012;Meningococcal infection;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT040B45;40 to under 45 years;TODUR1;Causes of death;TDU-022;Benign neoplasms;3;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-061;Meningitis;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT075B80;75 to under 80 years;TODUR1;Causes of death;TDU-02120;Malignant neoplasms of bladder;583;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT015B20;15 to under 20 years;TODUR1;Causes of death;TDU-02102;Malignant neoplasms of oesophagus;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT000;under 1 year;TODUR1;Causes of death;TDU-02104;Malignant neoplasms of colon;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALTNN;age unknown;TODUR1;Causes of death;TDU-02110;Malignant neoplasms of bronchus and lung;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-083;Chronic lower respiratory diseases;2418;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT000;under 1 year;TODUR1;Causes of death;TDU-02109;Malig. neoplasms of larynx,trachea,bronchus,lung;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT080B85;80 to under 85 years;TODUR1;Causes of death;TDU-162;Other ill-defined and unknown causes of mortality;1962;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT040B45;40 to under 45 years;TODUR1;Causes of death;TDU-10;Diseases of the skin and subcutaneous tissue;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALTNN;age unknown;TODUR1;Causes of death;TDU-12;Diseases of the genitourinary system;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT070B75;70 to under 75 years;TODUR1;Causes of death;TDU-084;Asthma;37;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT025B30;25 to under 30 years;TODUR1;Causes of death;TDU-02103;Malignant neoplasms of stomach;6;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT080B85;80 to under 85 years;TODUR1;Causes of death;TDU-16;Symp., signs a. abnormal clinical a. lab. findings;2687;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT000;under 1 year;TODUR1;Causes of death;TDU-17;External causes of morbidity and mortality;11;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT085UM;85 years and over;TODUR1;Causes of death;TDU-13;Pregnancy, childbirth and the puerperium;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT050B55;50 to under 55 years;TODUR1;Causes of death;TDU-02122;Leukaemia;75;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-16;Symp., signs a. abnormal clinical a. lab. findings;35;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT085UM;85 years and over;TODUR1;Causes of death;TDU-071;Hypertensive diseases;24742;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT020B25;20 to under 25 years;TODUR1;Causes of death;TDU-161;Sudden infant death syndrome;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT080B85;80 to under 85 years;TODUR1;Causes of death;TDU-13;Pregnancy, childbirth and the puerperium;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT050B55;50 to under 55 years;TODUR1;Causes of death;TDU-02120;Malignant neoplasms of bladder;22;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT025B30;25 to under 30 years;TODUR1;Causes of death;TDU-03;Diseases of the blood and blood-forming organs;.;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALT050B55;50 to under 55 years;TODUR1;Causes of death;TDU-02115;Malignant neoplasms of cervix uteri;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT035B40;35 to under 40 years;TODUR1;Causes of death;TDU-021;Malignant neoplasms;551;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALTNN;age unknown;TODUR1;Causes of death;TDU-1715;Accid. poisoning by and exposure to noxious subst.;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT027;Age groups (under 1- 85 years and over, not known);ALTNN;age unknown;TODUR1;Causes of death;TDU-04;Endocrine, nutritional and metabolic diseases;-;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT085UM;85 years and over;TODUR1;Causes of death;TDU-02111;Melanoma and other malignant neoplasms of skin;623;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT001B15;1 to under 15 years;TODUR1;Causes of death;TDU-082;Pneumonia;6;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT080B85;80 to under 85 years;TODUR1;Causes of death;TDU-02103;Malignant neoplasms of stomach;620;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT060B65;60 to under 65 years;TODUR1;Causes of death;TDU-02121;Malig. neopl.of lymphoid,haematopoietic,rel.tissue;403;number;BEV002;Deaths
23211;Causes of death statistics;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT027;Age groups (under 1- 85 years and over, not known);ALT045B50;45 to under 50 years;TODUR1;Causes of death;TDU-061;Meningitis;-;number;BEV002;Deaths
